title,abstract,imgsrc,mText
نقش استارت آپ‌های حوزه بیمه در اقتصاد خانواده,رئیس بیمه مرکزی گفت: حضور استارت آپ‌ها در حوزه بیمه نقش مؤثری در هزینه کرد خانواده‌ها دارد.,https://media.farsnews.com/Uploaded/Files/Images/1397/06/18/13970618001024_Test_PhotoN.png,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، غلامرضا سلیمانی امیری رئیس کل بیمه مرکزی جمهوری اسلامی ایران در مراسم امضای تفاهمنامه همکاری با معاونت علمی و فناوری ریاست جمهوری با اشاره به پوشش‌های بیمه‌ای در کشور، گفت: ایران جزء کشورهایی است که انواع پوشش‌های بیمه‌ای در آن توسعه داشته است و آنها امروز تبدیل به دغدغه مردم شده‌اند.
رئیس کل بیمه مرکزی با بیان اینکه استارت آپ‌ها به نوآوری کمک می‌کنند، اظهار داشت: به کمک استارت آپ‌ها می‌توان درآمد خوبی را کسب کرد زیرا آنها از سطح امنیت و نفوذ سرمایه گذاری خوبی برخوردار هستند.
وی درباره چتر بیمه‌ای در کشور، گفت: امروز چتر بیمه‌ای در سطح کشور ایجاد شده است که به کمک استارت آپ‌ها می‌تواند گسترش پیدا کند.
سلیمانی امیری با اشاره به اهمیت بیمه در میان افراد جامعه، گفت: استارت آپ‌ها می‌توانند در هزینه‌ های بیمه‌ای برای خانواده‌ها و همچنین بازاریابی و ارزش‌های نوین کمک بسیاری کنند. اکنون 10 استارت آپ بیمه‌ای فعالیت می‌کنند و وضع مناسبی برای پایش اطلاعات داریم.
انتهای پیام/"
همکاری سازمان فرهنگ و ارتباطات با دانشگاه تهران برای فراهم کردن بورسیه ایران‌شناسی,رئیس سازمان فرهنگ و ارتباطات اسلامی گفت: این سازمان پس ا ز اعلام آمادگی دانشگاه تهران برای اعطای بورسیه ایران‌شناسی به جوانان اسپانیایی، تلاش دارد تا مقدمات کار را فراهم کند.,https://media.farsnews.com/Uploaded/Files/Images/1397/07/10/13970710000035_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، ابوذر ابراهیمی ترکمان رئیس سازمان فرهنگ و ارتباطات اسلامی در هشتمین کنگره بین‌المللی انجمن ایران‌شناسی اسپانیا که در کتابخانه مرکزی دانشگاه تهران برگزار شد، گفت: ایران در کنار همه موهبت‌هایی که داشته است، متأسفانه از این موهبت محروم بوده که ایران‌شناسان خارجی ما را تحلیل کنند و آنها همواره نگاه‌های خود را فقط به یک نقطه معطوف کرده‌اند، اما شناخت آنها زمانی کامل خواهد شد که این تحلیل برگرفته از همه جزئیات ایران و موضوعات مختلف آن باشد. 
وی با بیان اینکه نیازمند شناخت منظومه‌ای از ایران هستیم تا از نگاه‌های نقطه‌ای پرهیز شود، به تصمیمات رئیس‌جمهور و هیأت حاکمه امریکا که اخیرا اتخاذ شده است اشاره کرد و گفت: تصمیمات اخیر آنها تمام برگرفته از شناخت نقطه‌ای ایران بوده است. 
رئیس سازمان فرهنگ و ارتباطات اسلامی گفت: ایران‌شناسی همواره سبب شده تا ایران‌شناسان مطرح پس از شناخت از کشورمان، تبدیل به هسته‌های اولیه توسعه روابط با ایران شوند، لذا نباید آنان را نادیده بگیریم، چرا که می‌توان از طریق آنها به توسعه مبادلات علم و فرهنگ و تسری آن رسید. 
ابراهیمی ترکمان گفت: عمده شناخت موجود از اسلام شیعی و ایران در اروپا، از سوی ایران‌شناسان و شرق‌شناسان صورت می‌گیرد.
رئیس سازمان فرهنگ و ارتباطات اسلامی گفت: روابط دیرپا و فرهنگی ایران و  اسپانیا قدمت زیادی دارد،‌ اما حضور هشتصد ساله اسلام در اسپانیا منجر به نقش پررنگ ایران شده است و حتی آنها این دوره را عصر طلایی و تمدنی خود می‌دانند.
وی گفت: اسپانیا در دوران معاصر نگاهی معتدل به ایران داشته است و همچنین پیوندهای دوستانه در این روابط منجر به آن شده که در اروپا، اسپانیا نگاه ویژه‌تری را نسبت به دیگر کشورها به تهران داشته باشد چرا که به تمدن ما علاقه ویژه‌تری دارد.
ابراهیمی ترکمان خاطرنشان کرد: روابط ماندگار فرهنگی به ستون ادبی و ادبیات وابسته است، به همین دلیل باید از این موضوع هم حداکثر استفاده را کرد. 
و ی پیشنهاد کرد که آثار مشترک ایران و اسپانیا مورد توجه بیشتر قرار گرفته و ا حیا شود، ضمن اینکه سازمان فرهنگ و ارتباطات اسلامی این آمادگی را دارد تا این میراث معنوی را منتشر کند. 
ابراهیمی ترکمان در پایان به گفت‌وگوی امروزش با رئیس دانشگاه تهران اشاره کرد و گفت: آقای نیلی احمدآبادی به من گفت این دانشگاه آماده است تا بورسیه ایران‌شناسی را برای جوانان اسپانیایی درنظر بگیرد، البته سازمان فرهنگ و ارتباطات هم در این زمینه برای گام برداشتن در این خصوص آماده است. 
انتهای پیام/"
ارائه خدمات جدید بیمه ای به شرکت های دانش بنیان,معاونت علمی و فناوری ریاست جمهوری از ارائه خدمات جدید بیمه ای به شرکت های دانش بنیان خبر داد.,https://media.farsnews.com/Uploaded/Files/Images/1397/06/12/13970612000286_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، سورنا ستاری معاون علمی و فناوری ریاست جمهوری در مراسم امضای تفاهم نامه با بیمه مرکزی گفت: ارتباط معاونت علمی با بیمه مرکزی از 4 سال پیش آغاز شده است، برای توسعه اقتصاد دانش بنیان به زیرساخت و بسترهای مناسبی نیاز داریم که باید با همکاری یکدیگر زمینه سازی ایجاد این بسترها را فراهم کنیم.
وی افزود: شرکت‌ها برای فروش محصولات خود نیاز به ضمانت‌های خاص دارند که این ضمانت‌ها در قالب بیمه برای فروش محصولاتشان به آنها تعلق می‌گیرد.
ستاری گفت: تضمین فروش محصولات یکی از زیرساخت‌های مورد نیاز شرکت‌ها و استارت آپ‌ها است و برای ورود محصولات و شرکت‌ها به بازار و ایجاد خدمات نوآورانه که منجر به دسترسی مردم به محصولات می‌شود، باید زمینه‌های بیمه‌ای لازم را فراهم کرد.
وی ادامه داد: سال گذشته تراکنش فینتک بیش از 130 هزار میلیارد تومان بوده است البته در این میان بازیگرهای سنتی مانند بانک و صندوق‌های مختلف وجود دارند که امروز بانک‌ها هم به بحث استارت آپ‌ها وارد شده‌اند.
معاون علمی و فناوری ریاست جمهوری گفت: ارائه سرویس‌های جدید و در اختیار گذاشتن آنها برای شرکت‌های دانش بنیان و همچنین ورود استارت آپ‌ها به فضای بیمه‌ای از جمله بخش‌های مهمی است که در این تفاهمنامه پیش بینی شده است.
انتهای پیام/"
ماهواره «گلوناس ام» با موفقیت در مدار زمین قرار گرفت,یک مقام وزارت دفاع روسیه گفت: ماهواره «گلوناس ام» با موفقیت در مدار زمین قرار گرفته است.,https://media.farsnews.com/Uploaded/Files/Images/1397/07/21/13970721000419_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، یک مقام وزارت دفاع روسیه روز یکشنبه به خبرنگاران گفت: پس از جداسازی موشک حامل «سایوز 2.1 بی»، «فرگات» بخش بالایی این موشک با موفقیت ماهواره «گلوناس ام» را در مدار زمین قرار داد.
براساس گزارش «تاس»، این مقام افزود: این موشک که روز سوم نوامبر در ساعت 23:17 به وقت مسکو از پایگاه فضایی «پلستسک» پرتاب شد به صورت موفقیت‌آمیزی فضاپیمای هوانوردی «گلوناس ام» روسیه را در مدار محاسبه‌شده‌ در زمان تعیین‌شده‌ای پرتاب کرد.
این چهارمین پرتاب از موشک حامل  سایوز 2 در سال 2018 از پایگاه فضایی پلستسک است.
انتهای پیام/"
همکاری معاونت علمی و بیمه مرکزی برای تسهیل در امور بیمه‌ای شرکت‌های دانش بنیان,معاونت علمی و فناوری ریاست جمهوری و بیمه مرکزی تفاهمنامه‌ ای برای تسهیل امور بیمه ای شرکت های دانش بنیان امضا کردند.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/21/13970521000604_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، سورنا ستاری معاون علمی و فناوری ریاست جمهوری و غلامرضا سلیمانی امیری رئیس کل بیمه مرکزی جمهوری اسلامی ایران صبح امروز تفاهمنامه همکاری امضا کردند. بر اساس این تفاهمنامه و در راستای سیاست‌های توسعه اقتصاد دانش بنیان برای بهبود کیفیت محصولات و زمینه سازی مناسب برای حضور شرکت‌های دانش بنیان و استارت آپ‌ها در صنعت بیمه این تفاهنامه به امضاء رسید.
تسهیل فعالیت شرکت‌های دانش بنیان و استارت آپ‌ها در صنعت بیمه، بهره گیری از ظرفیت شرکت‌های دانش بنیان و استارت آپ‌ها برای حل چالش‌های صنعت بیمه و طراحی و عرضه پوشش‌های بیمه‌ای مورد نیاز شرکت‌های دانش بنیان از جمله اهداف این تفاهمنامه است.
حمایت از شرکت‌های دانش بنیان و سرمایه گذاری شرکت‌های بیمه در ایجاد مراکز نوآوری و توسعه شرکت‌های دانش بنیان تخصصی صنعت بیمه و همچنین فراهم کردن امکانات لازم برای دسترسی به سامانه‌ها و بانک‌های اطلاعاتی مربوط به شرکت‌های دانش بنیان از جمله وظایفی است که معاونت علمی و فناوری ریاست جمهوری باید آنها را انجام دهد.
همچنین بیمه مرکزی با ایجاد بسترهای مقرراتی برای صدور بیمه شرکت‌های دانش بنیان و همچنین فراهم کردن زمینه‌های لازم برای دسترسی شرکت‌ها و استارت آپ‌ها به سامانه سنهاب و سایر بانک‌های اطلاعاتی از جمله وظایفی است که بیمه مرکزی موظف به انجام آن است.
بر مبنای این تفاهمنامه از زمان امضا به مدت دو سال طرفین باید آن را اجرا کنند و قابل تمدید است.  انتهای پیام/"
آمادگی دانشگاه تهران برای اعطای بورسیه به دانشجویان برجسته اسپانیا,رئیس دانشگاه تهران با تأکید بر توسعه دیپلماسی علمی از طریق سفیران این بخش به منظور توسعه روابط بین کشورها و پررنگ‌تر شدن نقش آن گفت: این دانشگاه با کمک سازمان فرهنگ و ارتباطات اسلامی، آمادگی دارد که بورسیه‌هایی را به دانشجویان برجسته اسپانیا  اعطا کند.,https://media.farsnews.com/Uploaded/Files/Images/1397/05/21/13970521000699_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، محمود نیلی احمد آبادی رئیس دانشگاه تهران در هشتمین کنگره بین‌المللی انجمن ایران‌شناسی اسپانیا که در کتابخانه مرکزی دانشگاه تهران برگزار شد، گفت: سالهاست که بحث دهکده کوچک جهانی مطرح می‌شود که معنایش آن است که مرزهای جغرافیایی مانع مبادلات و تبادلات نیست، چرا که به لطف فناوری‌های ارتباطات و اطلاعات، حمل و نقل و رفاه عمومی، این مرزها دیگر تعیین‌کننده نیستند و به همین دلیل است که شاهد رشد مبادلات در بخش‌های مختلف جامعه و دنیا هستیم. 
وی افزود: تبادلات و مبادلات منجر به رشد علم و تکنولوژی شده و هر ساله نرخ این رشد افزایش پیدا کرده است، همچنین شرط توسعه مبادلات و هم‌افزایی‌ها، شناخت دقیق‌تر از ملت‌ها، دولت‌ها و فرهنگ‌های آن است. 
رئیس دانشگاه تهران تصریح کرد: امروز رشته‌های دانشگاهی شناخت منطقه‌ها، ملت‌ها و زبان‌ها در دنیا در مراکز پژوهشی، آموزشی و مؤسسات مختلف توسعه پیدا کرده است. 
وی اظهار داشت: دانشکده حقوق و علوم سیاسی دانشگاه تهران با رشته مطالعات منطقه‌ای در مقاطع کارشناسی ارشد و دکترا، دانشکده مطالعات جهان با آموزش دوره‌های متعدد به زبان‌های اصلی و همچنین دانشکده زبان و ادبیات خارجی در رشته زبان اسپانیایی در مقطع کارشناسی ارشد گام‌های متعددی را برای شناخت دانشجویان از منطقه، ملت‌ها و زبان‌ها برداشته است. 
نیلی احمدآبادی گفت: هر چه شناخت از کشورها و ملت‌ها بیشتر شود، قطعا منجر به توسعه صلح و دوستی در دنیا خواهد شد. 
رئیس دانشگاه تهران با تأکید بر اینکه همواره روابط ایران و اسپانیا در سطح مطلوبی بوده است و تاریخ هم گواه عدم بروز اتفاقات ناگوار در این روابط و تمدن دارد، افزود: ایران با تمدن کهن‌اش می‌تواند موضوع اقدامات مختلف محققین دنیا شود و همچنین تحولات چهل ساله اخیر در جمهوری اسلامی هم می‌تواند مزید بر این علت باشد. 
نیلی احمد آبادی تصریح کرد: ارتقای جایگاه بین‌المللی دانشگاه تهران و توسعه این فعالیت‌ها در دستورکار آن بوده و هست.
وی گفت: نقش علم در توسعه کشورها بیش از گذشته نمایان شده و هیچ کشور توسعه‌یافته‌ای را در دنیا پیدا نمی‌کنیم که بدون علم و دانشگاه به این مهم دست پیدا کرده باشد. 
رئیس دانشگاه تهران خاطرنشان کرد: علم و سفیران آن و توسعه دیپلماسی علمی در افزایش روابط بین کشورها می‌تواند نقش پررنگی داشته باشد، همچنین توسعه مبادلات و تبادلات علمی بین دانشگاه‌های دنیا هم می‌تواند منجر به توسعه مبادلات در بخش‌های مختلف اقتصادی، فرهنگی، اجتماعی و سیاسی شود. 
وی گفت: دانشگاه تهران در زمینه پذیرش و تبادل دانشجو و استاد، برگزاری دوره‌های مشترک و نشست‌های و کنگره‌های بین‌المللی و پروژه‌های مشترک خارجی با دانشگاه‌های مطرح دنیا اقدامات گسترده‌ای را انجام داده است، لذا از محققین اسپانیایی که در این کنگره حضور دارند می‌خواهم در زمینه توسعه مبادلات علمی و تبادلات استاد و دانشجو، این مهم را در دستورکار خود قرار دهند. 
وی اعلام آمادگی کرد تا دانشگاه تهران با کمک سازمان فرهنگ و ارتباطات اسلامی، بورسیه‌هایی را به دانشجویان برتر اسپانیایی اعطا کند تا اقدامی را برای شناخت بیشتر ایران و توسعه مبادلات مختلف انجام دهند. 
نیلی احمد آبادی در پایان گفت:‌در ایران تلاش شده تا به صورت علمی، اسپانیا را به دانشجویان و مردم کشورمان بشناسانیم و امیدواریم به زودی چنین رویه‌ای هم در اسپانیا در خصوص موضوعات مرتبط با ایران صورت گیرد. 
انتهای پیام/"
آدیداس با فناوری واقعیت افزوده کفش می فروشد,فروش انواع کفش و به خصوص یافتن کفش هایی که دقیقا به اندازه پای انسان باشد، کار ساده‌ای نیست. اما فناوری های جدید می تواند این کار را ساده کند.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000313_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از انگجت، فناوری واقعیت افزوده این بار به کمک آدیداس آمده تا به افرادی که وقت و حوصله مراجعه به کفش فروشی ها را ندارند برای انتخاب کفش مناسب کمک کند.
پیش از این نایک هم با ارائه خدمات واقعیت افزوده خرید کفش از راه دور را با بررسی دقیق ابعاد هر کفش و بررسی میزان سازگاری هر جفت با پای فرد ممکن کرده بود.
این بار شرکت آدیداس هم یک برنامه تلفن همراه ابداع کرده که به افراد امکان می دهد با استفاده از خدمات واقعیت افزوده دریابند چه کفشی به طور دقیق اندازه پای آنهاست. قرار است رونمایی از این برنامه با برگزاری مراسمی توسط آدیداس انجام شود.
اپلیکیشن یادشده که ComplexCon نام دارد با هر دو سیستم عامل اندروید و آی او اس سازگاری دارد و البته تنها اطلاعات چند مدل خاص از کفش های ورزشی آدیداس در آن موجود است. از طریق این برنامه می توان به راحتی کفشی در رنگ و ابعاد مناسب را انتخاب و خریداری کرد.
عرضه اپلیکیشن های واقعیت مجازی برای خرید غیرحضوری انواع کالا و خدمات در سال های اخیر بسیار رونق گرفته و از این روش برای خرید انواع البسه هم استفاده می شود.
انتهای پیام/"
«هنردرمانی» روشی جدید برای درمان بیماری‌ها,پزشکان کانادایی روش «هنردرمانی» را برای درمان برخی بیماری‌های روانی و جسمانی آغاز کردند.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000298_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس، یک ابتکار جدید و غیرمتعارفی در کانادا به زودی به پزشکان اجازه می‌دهد تا آثار هنری را برای بهبود بیماران خود تجویز کنند.
براساس گزارش «ساینس آلرت»، با همکاری موزه «هنرهای زیبای مونترال»، این بیماران قادر خواهند بود به صورت رایگان با چشم‌انداختن به خواص تسکین‌دهنده آثار هنری، لذت ببرند.
این اولین ابتکار درمانی در نوع خودش در جهان است. در حالی که افراد قطعا نمی‌توانند یک درمان سنتی را با چند نقاشی جایگزین کنند، این ایده در برخی نسخه‌ها به طرح درمان کمک می‌کند.
طبق این برنامه جدید، اعضایی از انجمن پزشکان فرانکوفونی در کانادا قادر خواهند بود تا به 50 نسخه برای بیماران خود دسترسی داشته باشند. این نسخه‌ها برای افرادی که به صورت گسترده‌ از بیماری‌های روانی و جسمی رنج می‌برند تجویز می‌شود.
به هر حال، فواید نگاه کردن به یک اثر هنری کمی شبیه به یک فعالیت فیزیکی است. محققان در بررسی اصولی از «هنردرمانی بالینی»، دریافتند که تماشای آثار هنری اثرات قابل توجه و مثبتی بر افسردگی، اضطراب، روحیه، ضربه روحی، پریشانی، توانایی مقابله و اعتماد به نفس دارد.
تاکنون بیش از 100 پزشک این برنامه آزمایشی را امضا کرده‌اند.
انتهای پیام/"
چاقی در کودکی؛ محصول مدیریت ضعیف مدارس,نتایج یک بررسی جدید نشان داده است، چاقی در دوران کودکی نتیجه عملکرد ضعیف مدارس است و کادر مدیریتی و آموزشی مدارس می‌توانند مانعی در برابر این بحران عمومی باشند.,https://media.farsnews.com/Uploaded/Files/Images/1397/07/18/13970718000516_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از سایت «timesnownews»، نتایج یک بررسی جدید نشان داده است، چاقی در دوران کودکی نتیجه عملکرد ضعیف مدارس است. 
براساس این پژوهش که در‌ کنفرانس اطفال ارائه شده است، چاقی کودکان در سنین مدرسه بر مهارت‌ و عملکرد آنها تأثیر منفی می‌گذارد و می‌تواند رشد ذهنی آنها را کاهش دهد. 
محققان این پژوهش با بررسی بیش از 22 هزار کودک از سال 2016 تا سال 2018 دریافتند، «شکوفایی» مهارت‌های اجتماعی و تحصیلی کودکان با وزن آنها ارتباط مستقیم دارد. 
این مطالعه تأیید می‌کند، اعتماد به نفس کودکان چاق نسبت به همسالان خود پایین‌تر است و آنها تمایلی به شرکت در کارهای گروهی ندارند. 
کارشناسان بهداشتی با تکیه بر نتایج به دست آمده از این مطالعه، کادر مدیریتی و آموزشی مدارس را عامل تشدید چاقی دانش‌آموزان می‌دانند و باور دارند، کادر آموزشی مدارس اگر والدین را در جریان تبعات ناشی از چاقی در دوران کودکی قرار دهند، این معضل روند کاهشی در پیش می‌گیرد. 
ناتاشا گیل محقق ارشد این پژوهش از مرکز اورژانس کودکان و دانشگاه بروان می‌گوید: «چاقی دوران کودکی یکی از بزرگ‌ترین چالش‌های بهداشت عمومی است که امروز با آن مواجه هستیم؛ چاقی با توسعه مهارت‌های روان‌شناختی کودک ارتباط مستقیم دارد».
انتهای پیام/"
آزمایش خودروهای خودران اوبر دوباره آغاز می شود,شرکت اوبر گزارشی را در مورد ارزیابی خود از اتومبیل های خودران ساخت این شرکت منتشر کرده تا مقامات آمریکایی را برای آزمایش مجدد آنها در خیابان ها اقناع کند.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000230_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از انگجت، اوبر که خدمات تاکسی یابی اینترنتی ارائه می دهد مجبور شد در اسفند ماه گذشته تمامی آزمایش های خود در این زمینه را متوقف کند.
علت این امر تصادف یکی از خودروهای خودران اوبر در شهر تمپه ایالت آریزونا بود که منجر به مرگ یک عابر پیاده شد. بر اساس بررسی های تخصصی نرم افزار اوبر موفق به شناسایی عابر پیاده شده و این امر شش ثانیه قبل از برخورد خودرو با عابر رخ داده، اما علیرغم شناسایی عابر، سیستم ترمز اضطراری تنها 1.3 ثانیه قبل از برخورد فعال شده است.
علاوه بر این کارمند اوبر که در خودرو حضور داشته نیز در لحظه تصادف بی توجه و حواس پرت بوده و در حال استفاده از گوشی همراه خود بوده است.
وزارت حمل و نقل آمریکا در حال بررسی در خواست اوبر است، ولی هنوز در این زمینه به صورت نهایی تصمیم گیری نکرده است.
انتهای پیام/"
دانشگاه برادفورد؛ سبزترین دانشگاه انگلیس,دانشگاه برادفورد به‌عنوان یکی از پیشگامان اجرای سیاست‌های مربوط به محیط سبز و به‌ دلیل معماری، تکنولوژی‌های نوین و دیگر نوآوری‌های زیستی، سبزترین دانشگاه انگلیس شناخته شده‌ است.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000185_Test_PhotoN.jpg,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از سایت «tiouniversities»، دانشگاه برادفورد دانشگاهی دولتی در انگلیس است که در برادفورد در وست یورک‌شایر قرار دارد.
این دانشگاه در سال 1966 رویال چارتر را دریافت کرد و جزء 40 دانشگاه انگلیس است که تاریخ تأسیس آنها به اوایل سده نوزدهم برمی‌گردد.
دانشگاه برادفورد به‌عنوان یکی از پیشگامان اجرای سیاست‌های مربوط به محیط سبز و به‌خاطر معماری، تکنولوژی‌های نوین و دیگر نوآوری‌های زیستی، سبزترین دانشگاه انگلیس و یکی از هشت دانشگاه برتر دنیا در سال 2016 شناخته شده‌ است.
بنابر آمار موجود، بیش از 22 درصد دانشجویان این دانشگاه را دانشجویان بین‌المللی که از حدود 110 کشور مختلف آمده‌اند، تشکیل می‌دهند. 
آموزش عالی انگلیس تعداد دانشجویان کارشناسی دانشگاه برادفورد را بیش از 10 هزار نفر تخمین زده است؛ بیش از 3 هزار دانشجو نیز در دوره تحصیلات تکمیلی کارشناسی ارشد و دکتری مشغول به تحصیل هستند. 
این دانشگاه دو پردیس دارد که پردیس اصلی در ریچموند رود قرار دارد؛ رتبه دانشگاه برادفورد در سال 2017 در رتبه بندی جهانی «Complete» از دانشگاه‌های برتر دنیا با 10 پله صعود به رتبه 53 در میان 127 دانشگاه انگلیس رسیده است.
دانشگاه برادفورد به‌ عنوان یکی از متنوع‌ترین دانشگاه‌های تأسیس‌شده پیش از سال 1992 به شمار می‌رود؛ به‌طوری‌که 58 درصد از دانشجویان مقطع کارشناسی این دانشگاه از میان چهار طبقه اجتماعی‌اقتصادی ضعیف و نیازمند جامعه پذیرش شده‌اند.
انتهای پیام/"
فضاپیمای استارمن به مریخ رسید,فضاپیمای استارمن که توسط شرکت اسپیس ایکس تولید شده، بعد از پیمودن مسیری طولانی سرانجام به مریخ رسیده است.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000211_Test_PhotoN.png,"به گزارش خبرنگار گروه علمی و دانشگاهی خبرگزاری فارس به نقل از انگجت، فضاپیمای استارمن که توسط شرکت اسپیس ایکس تولید شده بعد از پیمودن مسیری طولانی سرانجام به مریخ رسیده است.این فضاپیما که قبلا بر روی زمین آزمایش های متعددی را پشت سر گذاشته بود، حالا توانسته هدف خود برای رسیدن به کره مریخ را محقق کند.
انتظار می رود این فضاپیما تا چهار روز دیگر یعنی هشتم نوامبر به فاصله 155 میلیون مایلی از خورشید برسد که یکی از دورترین فاصله های ثبت شده توسط فضاپیماهای تولید شده توسط بشر است.
قرار است فضاپیمای یادشده تحقیقاتی در مورد کره مریخ به عمل آورد، اما فعلا جزئیات چندانی در این زمینه اعلام نشده است. انتظار می رود فضاپیمای مذکور بعد از دو سال و در نوامبر سال 2020 به زمین بازگردد. پیش بینی می شود حداکثر فاصله استارمن از زمین به 32 میلیون مایل برسد.
در یک دهه اخیر تلاش ها برای اعزام فضاپیما به کره مریخ شدت گرفته است. اعزام مریخ نوردهای ناسا به سمت این سیاره قرمز رنگ بخشی از این تلاش هاست. البته ناسا اعزام فضانورد به مریخ را هم در دستور کار خود قرار داده است. البته عملیاتی شدن این طرح حدود یک دهه به طول می انجامد.
انتهای پیام/"
راهکارهای انتقال تجربیات آموزش عالی ایران به افغانستان بررسی شد,در دیدار منصورغلامی، وزیر علوم، تحقیقات و فناوری و محمد کریم خلیلی، نماینده رئیس جمهور و رئیس شورای عالی صلح افغانستان، راه‌های گسترش همکاری‌‌های علمی و فناوری بین دو کشور مورد بررسی قرار گرفت.,https://media.farsnews.com/Uploaded/Files/Images/1397/08/13/13970813000212_Test_PhotoN.jpg,"‌‌‌‌‌‌‌به گزارش گروه علمی و دانشگاهی خبرگزاری فارس به نقل از اداره کل روابط عمومی وزارت علوم، در این دیدار که در محل وزارت علوم برگزار شد، غلامی با ابراز خرسندی از ارتباطات و تعاملات سازنده و مطلوب مسئولان ارشد دو کشور، بر استمرار ارتباط دیرینه و تاریخی میان تهران و کابل تأکید و اظهار امیدواری کرد که دستاوردهای مفیدی از همکاری‌های علمی و فرهنگی بین مجموعه دانشگاهی و محققان دو کشور به دست آید.
وی با اشاره به نزدیکی آداب و رسوم مردم ایران و افغانستان در قبل و بعد از پیروزی انقلاب اسلامی گفت: زبان مشترک، فرصت مغتنمی ایجاد کرده که برادران و خواهرانی که از کشور دوست و مسلمان در کشورمان زندگی می‌کنند با این زبان مشترک بتوانند در آموزش‌ها به‌خصوص آموزش عالی که پایه توسعه در کشور است، همکاری نزدیکی داشته باشند. غلامی افزود: بنا بر تاکید مقام معظم رهبری تمام مهاجران افغانی که ساکن ایران هستند می توانند دردانشگاه های کشور همانند هموطنان خودمان تحصیل کنند که بعضاً رتبه های بالایی هم درآزمون های سراسری کسب کرده اند.البته در اعطای بورس تحصیلی به دانشجویان منطقه نیز دانشجویان افغانی را بیبشتر بهره مند کرده ایم. وزیر علوم با بیان اینکه در دانشگاه‌های ایران بر ارتباط با کشورهای پیشرفته دنیا در زمینه همکاری‌های تحقیقاتی مشترک توصیه شده است، خاطرنشان کرد: لزوم این همکاری‌ها با کشورهای دوست و همسایه دو چندان است. غلامی به جایگاه علمی دانشگاه‌های ایران در رتبه‌بندی‌های جهانی اشاره کرد و افزود: دانشگاه‌ها و مراکز علمی ایران دارای ظرفیت‌های بالای هستند و این امر می‌تواند فرصت خوبی برای آموزش به دانشجویان و داوطلبان تحصیل افغانی باشد. وی افزود: آرزوی ما این است که صلح کامل در افغانستان برقرار شود؛ زیرا در سایه صلح و آرامش است که رشد و توسعه اتفاق می افتد. در ادامه این دیدار، محمد کریم خلیلی، نماینده رئیس جمهور و رئیس شورای عالی صلح افغانستان، با بیان اینکه اشتراکات و وجوهات فرهنگی بسیاری بین دو کشور ایران و افغانستان وجود دارد، اظهار داشت: از نظر فرهنگی و علمی کشور ایران سابقه طولانی‌تری در مقایسه با افغانستان دارد. وی، امنیت در کشور افغانستان را مهم توصیف کرد و افزود: افغانستان شاهد ۴۰ سال جنگ است و با توجه به چالش‌های موجود در این کشور در بخش پیش برد علم، فناوری و تحقیقات فعالیت‌های بسیاری صورت گرفته است. محمد کریم خلیلی خاطرنشان کرد: هم اکنون در افغانستان دانش آموخته‌ها و استادان خوبی مشغول تدریس هستند که همه آنان تحصیلات خود را در دانشگاه‌های کشور ایران گذرانده‌اند. وی با بیان اینکه تمرکز وزارت تحصیلات عالی جمهوری اسلامی افغانستان بر روی امر ارتقای کیفیت است، اظهار امیدواری کرد که این مهم با کمک کشورهای دوست بخصوص ایران که اشتراکات فرهنگی بسیاری با افغانستان دارد، میسر شود. رئیس شورای عالی صلح افغانستان، همچنین با اعلام راه اندازی بنیاد امام حسین (ع) در افغانستان گفت: از طریق این بنیاد و از راه کسب نذورات شهادت اباعبدالله به دانشجویان بی بضاعت کمک می کنیم.
انتهای پیام/"
